driver_id,name,phone,vehicle_id,area_id,status
13530,Geeta,8843787398,5941.0,3043.0,ON_TRIP
22744,Kavita,8426190357,27172.0,1483.0,ACTIVE
26159,,8219664372,14341.0,2352.0,ACTIVE
18472,Rekha,9491940286,17653.0,29917.0,ACTIVE
25437,Ashok,8737842072,10161.0,29759.0,INACTIVE
2087,Deepak,7475760343,8084.0,20098.0,ACTIVE
18720,Geeta,invalid,25783.0,1998.0,ON_TRIP
11845,Rohit,8159573402,27901.0,18213.0,INACTIVE
13038,Shweta,7702049439,19604.0,27337.0,ACTIVE
18665,Amit,9792992542,2559.0,16923.0,ACTIVE
12802,Manoj,7478440507,112.0,5903.0,INACTIVE
28217,???,7196842451,3455.0,27891.0,ON_TRIP
23302,Neha,9678145552,8126.0,4323.0,ACTIVE
8946,Suresh,9019998552,19983.0,23633.0,ACTIVE
20306,Geeta,8040323797,17575.0,25414.0,INACTIVE
22047,Geeta,9764987977,15317.0,17624.0,ACTIVE
10449,Sunita,8803017280,8200.0,8446.0,ACTIVE
2365,Rahul,8360252302,4202.0,7627.0,ACTIVE
48,Vijay,invalid,21267.0,10287.0,ACTIVE
12066,Arjun,8472488933,29562.0,10074.0,INACTIVE
14075,Rahul,9304978715,19345.0,1378.0,ON_TRIP
20473,Kavita,123,8417.0,23031.0,ACTIVE
6166,Ashok,7014133685,27860.0,13084.0,ACTIVE
27893,Nita,7577002745,26479.0,13558.0,ON_TRIP
23369,Ashok,7075241064,8093.0,21847.0,ON_TRIP
14561,Rohit,7052351121,19890.0,15680.0,ON_TRIP
2759,Kavita,9957522989,2269.0,9769.0,INACTIVE
11338,,8348155028,7510.0,72.0,ON_TRIP
23845,Priya,7157829093,5874.0,3318.0,ON_TRIP
28217,???,7196842451,3455.0,27891.0,ON_TRIP
10803,Arjun,9934287249,15299.0,24174.0,ACTIVE
3290,Shweta,8073483866,27122.0,11710.0,ACTIVE
26918,Pooja,9343684103,99999.0,28770.0,ON_TRIP
21215,Meera,8349103755,16741.0,9399.0,ACTIVE
4756,Anjali,9957186319,16686.0,3675.0,ACTIVE
20295,Rohit,8313550183,13728.0,11880.0,INACTIVE
20326,Priya,8230363593,1718.0,3861.0,INACTIVE
23258,Sunita,7666196131,,17673.0,INACTIVE
27947,Neha,7042236209,2164.0,6046.0,ACTIVE
25769,Vijay,9034042237,15823.0,3062.0,ON_TRIP
22880,Rahul,7735533289,25651.0,23649.0,ACTIVE
26881,Vijay,8046296974,20980.0,13476.0,ACTIVE
2447,Kavita,9078409683,28890.0,3405.0,ON_TRIP
19442,Arjun,7101897187,29722.0,15591.0,ON_TRIP
16613,Kavita,9844685550,20945.0,14951.0,ACTIVE
1872,Amit,8762569982,20288.0,9230.0,INACTIVE
20839,Meera,9903502089,27579.0,5615.0,ACTIVE
17747,Geeta,7596294494,17224.0,21778.0,ACTIVE
11974,Neha,7695955212,,18838.0,ACTIVE
419,Pooja,123,17534.0,5285.0,ACTIVE
11124,Meera,9332147245,-1.0,23805.0,ACTIVE
1214,Vijay,8667632147,14844.0,20175.0,ACTIVE
13212,Ravi,8921228406,20029.0,11301.0,ACTIVE
16482,Rohit,7884149638,10004.0,9999.0,ON_TRIP
7161,Rekha,9184187635,28692.0,10469.0,ON_TRIP
11633,,,10364.0,6967.0,ACTIVE
2500,Kavita,9282061896,23549.0,16.0,ACTIVE
14360,Deepak,7541245190,16732.0,,ACTIVE
22412,Neha,8629779171,,16298.0,
10109,Ramesh,7007046521,11669.0,4966.0,ON_TRIP
27663,Sanjay,7112653374,10123.0,3703.0,ON_TRIP
25407,Arjun,7367145737,21745.0,12087.0,ON_TRIP
12607,Sanjay,9077550629,29211.0,18151.0,ACTIVE
10733,Anjali,9148589826,27970.0,16782.0,INACTIVE
4841,Arjun,8818134639,6825.0,26739.0,ACTIVE
2913,Ashok,8101626362,20307.0,5908.0,INACTIVE
18544,Pooja,7878965186,5692.0,3685.0,ACTIVE
6370,Rekha,7671447067,12791.0,13286.0,ON_TRIP
1039,Vijay,8067042687,15316.0,521.0,ON_TRIP
7932,Ramesh,7816682316,29891.0,19098.0,ON_TRIP
27985,Rahul,8183491223,,23975.0,ACTIVE
1838,Ashok,9034159836,5021.0,21891.0,ON_TRIP
22242,Rahul,8995752203,,1412.0,ON_TRIP
12692,Dinesh,7537776702,6892.0,,INACTIVE
23260,Vijay,9385571579,20752.0,28504.0,ACTIVE
23772,Sanjay,7127987599,26579.0,4628.0,ACTIVE
23524,Pooja,8132590411,19464.0,6037.0,INACTIVE
13421,Dinesh,9063466328,25340.0,21492.0,INACTIVE
5737,Manoj,9788775105,2402.0,9417.0,INACTIVE
20519,Meera,123,11304.0,15732.0,INACTIVE
24620,Manoj,7397489600,23346.0,16621.0,ACTIVE
23058,Suresh,7720083151,7444.0,10543.0,ACTIVE
27751,Arjun,9829865181,5193.0,23423.0,ACTIVE
19617,Geeta,7208858595,28870.0,25392.0,ON_TRIP
8884,Neha,7942831233,16302.0,22224.0,ACTIVE
27836,Amit,7990468177,-1.0,24741.0,ACTIVE
17647,Rohit,7941559558,10641.0,10632.0,ACTIVE
29775,Meera,9590780183,13420.0,12827.0,ACTIVE
29678,Sunita,8897949411,25616.0,24547.0,ACTIVE
17873,Anjali,123,18346.0,22100.0,ACTIVE
27372,Amit,7677150335,5452.0,27141.0,INACTIVE
25976,Kavita,8863847250,21094.0,540.0,ON_TRIP
242,Rohit,9863818260,16990.0,,ACTIVE
18963,Priya,8708768503,3076.0,2690.0,ACTIVE
28484,Vijay,9999999999,29774.0,19773.0,ACTIVE
26033,Amit,9488458638,19139.0,585.0,ACTIVE
16452,Ramesh,9515675360,18483.0,29559.0,ON_TRIP
22092,Pooja,8988559752,8166.0,26691.0,ACTIVE
19968,Geeta,8376326143,24926.0,7761.0,ACTIVE
1953,Priya,7012224627,20420.0,14882.0,ON_TRIP
10744,Suresh,9425519135,9487.0,17035.0,ON_TRIP
6258,Dinesh,8815767678,13686.0,26961.0,ACTIVE
1595,Vijay,9685836003,29356.0,3356.0,ACTIVE
9253,Neha,8818745358,,24384.0,ACTIVE
27412,Rohit,8076214131,19737.0,,ACTIVE
1985,Anjali,7763543377,23789.0,3575.0,ON_TRIP
19908,Nita,7548080275,7484.0,1707.0,ACTIVE
12312,Nita,8036591342,11754.0,14297.0,ACTIVE
10873,Manoj,8250805061,-1.0,17652.0,ACTIVE
24069,Priya,,,29112.0,ACTIVE
1043,Suresh,9378623667,10240.0,,INACTIVE
14015,Rekha,9777079844,99999.0,8538.0,ACTIVE
21489,Meera,9941721943,20952.0,1175.0,
13686,Rahul,9856737691,18408.0,20713.0,ACTIVE
1784,Deepak,8566811313,12909.0,13079.0,ACTIVE
63,Rohit,9010535283,19863.0,8367.0,
1,Priya,9778258575,16069.0,4817.0,
18116,Priya,9107326618,1406.0,19254.0,INACTIVE
3463,Dinesh,9574987836,22287.0,12972.0,ACTIVE
14914,Anjali,8460219001,25017.0,25817.0,ACTIVE
13584,Amit,9639844171,15223.0,5971.0,
18928,Deepak,7526444169,28142.0,4892.0,ACTIVE
16249,Ravi,8172450509,27990.0,23283.0,ACTIVE
2145,Deepak,8099709131,10302.0,13245.0,ON_TRIP
24854,Amit,9435674903,15872.0,19291.0,INACTIVE
5853,Sanjay,7365219576,22005.0,-1.0,ON_TRIP
3666,???,9549899327,22685.0,12266.0,ON_TRIP
11607,Manoj,8842401428,7304.0,12998.0,INACTIVE
21265,Rahul,8695647567,12605.0,16290.0,ACTIVE
606,Geeta,9837576751,22257.0,7945.0,ACTIVE
14932,Suresh,9999999999,19679.0,5561.0,ACTIVE
14223,,7692368879,24445.0,24412.0,ACTIVE
2272,Ashok,9896606643,23305.0,13357.0,ON_TRIP
1879,Ramesh,7816409278,4228.0,14825.0,ON_TRIP
15875,Suresh,9946710181,9844.0,7451.0,ACTIVE
12566,Nita,8057505386,25799.0,22576.0,INACTIVE
3039,Geeta,9689933483,13140.0,8996.0,ACTIVE
27720,Vijay,7768852673,29640.0,11133.0,ON_TRIP
27867,Kavita,8637324691,9221.0,10188.0,ACTIVE
15644,Ramesh,,2024.0,10240.0,ACTIVE
11727,Ravi,9123121084,7451.0,7361.0,INACTIVE
1029,Sunita,7061281426,4863.0,24621.0,ACTIVE
13963,Manoj,9155896289,24880.0,23887.0,ACTIVE
26736,Sanjay,9445392639,14694.0,14935.0,INACTIVE
17698,Ramesh,9332050223,25049.0,19554.0,ACTIVE
23379,Nita,7508460355,662.0,17154.0,ON_TRIP
6544,Suresh,8156956646,5206.0,3233.0,ON_TRIP
7525,Sunita,7068429576,13676.0,3823.0,ON_TRIP
4222,Ravi,8007837763,20167.0,5106.0,ACTIVE
9758,Sunita,7221599260,1887.0,28727.0,INACTIVE
1942,Pooja,9793877177,26165.0,8904.0,ACTIVE
12807,Rahul,9111502935,,6199.0,ON_TRIP
12394,Deepak,9189511808,26219.0,14847.0,ACTIVE
13275,Pooja,7575492775,23376.0,18673.0,ON_TRIP
8328,Priya,8960238409,27885.0,4133.0,ON_TRIP
3450,Meera,123,20279.0,2483.0,INACTIVE
17937,Ramesh,8168003765,22989.0,1590.0,ACTIVE
25146,Geeta,7999596613,12632.0,16585.0,ACTIVE
20364,Anjali,9999999999,15619.0,14888.0,ACTIVE
26957,Ramesh,8857624396,24901.0,2717.0,ACTIVE
23983,Shweta,9210833018,9494.0,21709.0,ON_TRIP
13628,Priya,9054876245,3837.0,,ON_TRIP
18340,Rekha,9185425432,12361.0,2425.0,INACTIVE
16949,Ravi,7211734614,542.0,21894.0,ON_TRIP
26370,Vijay,7754669528,8817.0,4972.0,ACTIVE
4527,Ashok,9617439461,12757.0,16291.0,ACTIVE
28443,Ramesh,9773063716,21068.0,7375.0,INACTIVE
414,Neha,9752362825,29002.0,11080.0,ACTIVE
21053,Ashok,7773572255,2184.0,5913.0,ACTIVE
9368,Sanjay,9694660174,2350.0,11090.0,INACTIVE
13272,Pooja,8071612377,21102.0,11579.0,INACTIVE
16582,Vijay,8200038716,14873.0,1670.0,ON_TRIP
3955,Vijay,9823367790,-1.0,18915.0,ON_TRIP
14749,Vijay,7517958616,23286.0,3850.0,INACTIVE
22963,Ashok,7037349982,6795.0,18481.0,ACTIVE
8465,Shweta,9391590938,,27077.0,ON_TRIP
7386,Ramesh,8005164845,2284.0,24685.0,
27458,Priya,7699552068,2062.0,-1.0,ON_TRIP
26940,Vijay,7847698299,18431.0,25640.0,ACTIVE
15113,Meera,8446239369,21033.0,11554.0,ACTIVE
24312,Kavita,9510919321,14777.0,16951.0,ACTIVE
13458,Dinesh,7968802174,1579.0,18120.0,ON_TRIP
16189,Dinesh,7922103830,15494.0,10225.0,ACTIVE
23179,Meera,8071342579,7151.0,10317.0,ON_TRIP
23613,Dinesh,7836862497,4026.0,5295.0,ON_TRIP
2289,Meera,8595748415,4049.0,11742.0,ON_TRIP
16318,Anjali,7889104086,,1369.0,ACTIVE
14601,Sanjay,8348751875,23898.0,14416.0,ON_TRIP
28257,Kavita,7013436212,24747.0,553.0,ACTIVE
20959,Rohit,9919236404,1805.0,9227.0,ACTIVE
5322,Pooja,8396074165,24487.0,19358.0,ACTIVE
29738,Rekha,7092813660,12283.0,10986.0,ACTIVE
7916,Amit,7682511418,6343.0,2142.0,ACTIVE
11431,Rohit,,14891.0,2556.0,ACTIVE
26894,Shweta,7868540863,2775.0,29946.0,ACTIVE
26109,Sunita,7291737263,25863.0,1669.0,ON_TRIP
1524,Anjali,8916659464,15774.0,13569.0,ACTIVE
15841,Priya,8743346789,3730.0,5655.0,INACTIVE
20352,Sanjay,,27120.0,29468.0,ACTIVE
20500,Rekha,7483499082,12812.0,27509.0,ACTIVE
16091,Manoj,7762800406,4887.0,9150.0,ON_TRIP
13511,Ashok,8042190608,28548.0,12149.0,ACTIVE
2635,Pooja,9901371560,29259.0,24328.0,ACTIVE
17018,Anjali,8991773917,13740.0,6850.0,ACTIVE
12622,Dinesh,7620784289,11264.0,6382.0,ACTIVE
23677,Rekha,7419622157,22031.0,3047.0,ACTIVE
21740,Sanjay,,25929.0,2192.0,ACTIVE
9606,Arjun,8403262818,24496.0,27300.0,INACTIVE
1131,,7324196683,632.0,2732.0,INACTIVE
28859,Deepak,9184127708,25422.0,-1.0,ACTIVE
25779,Ravi,7122123735,21340.0,13811.0,ACTIVE
25805,Vijay,9113035894,12014.0,13901.0,ON_TRIP
1417,Vijay,9483635343,2905.0,28149.0,ACTIVE
5850,Sunita,7819585155,99999.0,12546.0,ON_TRIP
18743,Pooja,7421237935,28532.0,29389.0,ACTIVE
1622,Shweta,,4243.0,29430.0,ACTIVE
19348,Arjun,7791992936,636.0,23480.0,ACTIVE
11720,Sanjay,7301935086,7663.0,12659.0,ACTIVE
1841,Shweta,7367826756,9607.0,24635.0,ACTIVE
5442,Neha,8202049433,5137.0,4520.0,ACTIVE
7178,Kavita,9801476663,6723.0,8016.0,ACTIVE
21170,Neha,,28662.0,3447.0,INACTIVE
15239,Anjali,7345907946,17458.0,7528.0,ACTIVE
11188,Arjun,9233383762,27584.0,16902.0,ON_TRIP
26621,Arjun,7335038393,19252.0,23413.0,ACTIVE
28272,Sanjay,8025284062,2800.0,27277.0,ACTIVE
11491,,7811023435,4720.0,4980.0,ACTIVE
13959,,9800662661,29943.0,14025.0,INACTIVE
1487,Sunita,7807780950,24679.0,,ACTIVE
5621,,9330996031,25369.0,14957.0,ON_TRIP
26308,Dinesh,7635443397,7457.0,19465.0,ACTIVE
24957,Kavita,,0.0,17866.0,INACTIVE
1239,Priya,8793479242,9683.0,5418.0,ON_TRIP
12990,,9512294321,24936.0,2276.0,ACTIVE
10606,Geeta,9409658467,23686.0,28680.0,ACTIVE
9910,,7708141762,3775.0,12664.0,ACTIVE
6110,Kavita,7134806682,26045.0,11347.0,ACTIVE
14218,Meera,,28169.0,15365.0,ACTIVE
6064,Dinesh,8875028726,28209.0,26863.0,ACTIVE
15969,Suresh,9954393844,27361.0,24577.0,ACTIVE
22231,Anjali,8888171509,10435.0,20958.0,ON_TRIP
24202,Geeta,9263099932,1981.0,16324.0,ON_TRIP
22969,Ravi,8697014395,17025.0,23073.0,ACTIVE
21475,Rohit,8581710119,20969.0,25541.0,ON_TRIP
28987,Kavita,7796724196,23918.0,24881.0,ON_TRIP
22574,Rekha,8706698263,3468.0,24806.0,ACTIVE
9017,Neha,7618525085,10612.0,2658.0,ACTIVE
9151,Ramesh,7701654363,28628.0,10511.0,ACTIVE
12520,Anjali,8806755773,376.0,27479.0,INACTIVE
18146,Suresh,,29210.0,11541.0,INACTIVE
16214,Shweta,8283437084,,11753.0,ON_TRIP
8615,Dinesh,7766633933,,1898.0,ACTIVE
17885,Ravi,8189665082,26575.0,11526.0,ON_TRIP
28131,Pooja,7621378122,8212.0,18445.0,ON_TRIP
16651,Nita,9253298287,27049.0,11330.0,ACTIVE
6968,Rahul,8912197592,17145.0,15242.0,ON_TRIP
27810,Dinesh,8322226324,14302.0,29211.0,ON_TRIP
25362,Rohit,9309789431,18063.0,9305.0,ACTIVE
14947,Sanjay,9505225379,9261.0,24771.0,ACTIVE
19633,Meera,9476743404,11557.0,13056.0,ACTIVE
27774,Deepak,8233125387,-1.0,20851.0,ACTIVE
16383,Kavita,7892228469,29141.0,27447.0,ON_TRIP
8676,Neha,8515039689,1124.0,27664.0,ON_TRIP
12039,Amit,8268104596,8022.0,12845.0,ON_TRIP
22273,Vijay,8764421643,15443.0,4962.0,ON_TRIP
1316,Manoj,7801825940,29131.0,25433.0,
20234,,7784350625,4774.0,21546.0,ON_TRIP
15607,Arjun,7377894323,20789.0,28393.0,INACTIVE
6077,Nita,9415040559,3817.0,23674.0,ACTIVE
29814,Dinesh,8958098285,13341.0,14088.0,INACTIVE
16712,Ashok,7063656234,924.0,15119.0,ACTIVE
4942,Rekha,8765461423,21683.0,15851.0,ACTIVE
6468,Rohit,8342504998,6719.0,25903.0,ACTIVE
13936,Neha,9415157536,11454.0,13183.0,ON_TRIP
8331,Deepak,8320342993,11169.0,2238.0,ACTIVE
9561,Manoj,7516979593,20821.0,25118.0,ACTIVE
20479,Ashok,8907541531,4926.0,27188.0,ACTIVE
6244,Pooja,9693727069,15862.0,15626.0,ACTIVE
8307,Ravi,9790493627,,1916.0,ON_TRIP
5004,Sanjay,9138061692,14690.0,20717.0,INACTIVE
28562,Deepak,8859042511,25595.0,11769.0,ACTIVE
7102,Shweta,123,27127.0,14271.0,ON_TRIP
11609,Rahul,7903105576,17275.0,27767.0,ACTIVE
20123,Geeta,7384067505,13797.0,16446.0,ACTIVE
15719,Amit,8640836821,3195.0,16637.0,ACTIVE
22258,Neha,8130838946,196.0,17407.0,ACTIVE
26397,Rahul,8308968870,11338.0,,ACTIVE
14614,Kavita,7750774633,10193.0,10983.0,ON_TRIP
20504,Rohit,7192512070,12204.0,1422.0,ON_TRIP
26046,Arjun,9261129014,3896.0,1281.0,ACTIVE
20640,Vijay,8288181509,7323.0,23469.0,ACTIVE
14726,Ravi,8412838281,7592.0,8076.0,INACTIVE
28465,Manoj,7487865214,,18964.0,ACTIVE
16165,Kavita,9475982349,2891.0,27699.0,ACTIVE
17168,???,9911379375,,3275.0,ON_TRIP
26331,Geeta,9647164933,3360.0,1794.0,ACTIVE
24344,Priya,7472546192,17897.0,24106.0,
14462,Rohit,8473626934,3037.0,21145.0,ACTIVE
29868,Deepak,8179246017,12290.0,17547.0,ON_TRIP
6106,Sanjay,8301259297,15254.0,9999.0,ON_TRIP
17883,Rohit,7013015254,29098.0,10526.0,ON_TRIP
23033,Nita,8057624852,10864.0,12146.0,INACTIVE
10802,Nita,8747254765,7911.0,28315.0,ACTIVE
20066,Sunita,9158583921,24865.0,29350.0,ACTIVE
7736,Geeta,invalid,0.0,14559.0,ACTIVE
2803,Dinesh,8735131426,17765.0,26865.0,ACTIVE
26767,Neha,8023965149,18424.0,27563.0,ON_TRIP
26887,Ashok,9164432428,4419.0,3890.0,ACTIVE
22561,Suresh,8672414464,4124.0,12407.0,ON_TRIP
2055,Vijay,9904381700,,22074.0,ACTIVE
25466,Ramesh,8065681081,28139.0,5954.0,ACTIVE
27591,Deepak,9537623208,14304.0,8455.0,ACTIVE
26268,Sanjay,8474907803,14522.0,16934.0,INACTIVE
16048,Sunita,8157944981,4066.0,29883.0,ON_TRIP
9602,Neha,9999999999,4920.0,18563.0,
17560,Sanjay,7761603042,8312.0,-1.0,ON_TRIP
17629,Ravi,9317024980,7911.0,7118.0,ON_TRIP
1271,Rekha,9454783997,26166.0,24990.0,ON_TRIP
15555,Priya,9253118379,4204.0,11272.0,ACTIVE
4853,Ashok,8794361440,8940.0,20877.0,
9884,Sanjay,8579644253,25331.0,22196.0,INACTIVE
9821,Geeta,7502482794,12880.0,28469.0,ON_TRIP
29499,Neha,8782072158,18392.0,14391.0,ACTIVE
9864,Arjun,9239297080,11043.0,8164.0,ACTIVE
7915,,8273949848,19070.0,9706.0,
8749,Dinesh,7946788569,6499.0,12943.0,ON_TRIP
1664,Pooja,8121543936,2718.0,1563.0,ON_TRIP
22896,Sanjay,9184403916,27218.0,25659.0,INACTIVE
27435,,8729662143,21877.0,7242.0,ON_TRIP
10405,Manoj,9958011682,10485.0,11425.0,ACTIVE
7104,Anjali,9191497225,29706.0,22474.0,ON_TRIP
14049,Meera,8028860904,4657.0,13720.0,ON_TRIP
3788,Deepak,8035353701,17547.0,22202.0,ACTIVE
25810,Arjun,7223191696,1446.0,4119.0,ON_TRIP
6833,Neha,8333039138,25008.0,16961.0,ACTIVE
4742,Shweta,8424797332,8276.0,17596.0,INACTIVE
15325,Pooja,9947606252,8879.0,15638.0,INACTIVE
9401,Ashok,7980302362,18755.0,,ON_TRIP
28345,???,9071325141,29291.0,3271.0,ACTIVE
16671,Meera,7760634894,9920.0,18802.0,ACTIVE
24826,Kavita,9185705925,25065.0,2575.0,ON_TRIP
23859,Pooja,7785745603,5686.0,20429.0,ACTIVE
18847,Arjun,7268300072,7869.0,8312.0,ACTIVE
17078,Ravi,9192762173,14306.0,20663.0,INACTIVE
12417,Rahul,9933018022,29320.0,,ACTIVE
11027,Anjali,7453545687,942.0,18438.0,ACTIVE
9283,Deepak,9999999999,4622.0,17132.0,ACTIVE
3121,Geeta,8379324697,26293.0,22670.0,ACTIVE
6437,Rahul,7248629901,36.0,22263.0,ACTIVE
29671,Rahul,9692125328,9207.0,12276.0,INACTIVE
29439,Kavita,7203749467,2189.0,2228.0,ON_TRIP
29388,Pooja,8491185046,28964.0,2551.0,ACTIVE
9726,Nita,9301392340,21460.0,26007.0,ON_TRIP
16025,Ravi,7648999136,13708.0,751.0,
24415,Vijay,9275416455,,10102.0,ACTIVE
12671,Arjun,9497216567,4875.0,15060.0,ON_TRIP
5000,Sanjay,9061317484,2980.0,16754.0,ACTIVE
25454,Sunita,9146930514,7695.0,18320.0,ON_TRIP
10807,Deepak,7240644359,12155.0,9501.0,ACTIVE
2615,Suresh,,764.0,3315.0,ACTIVE
2637,Ravi,7380766013,853.0,17777.0,ACTIVE
17540,Priya,7183168520,23032.0,15279.0,ON_TRIP
24054,Rekha,7441331226,23079.0,-1.0,ACTIVE
10857,Rahul,7430711362,8364.0,4563.0,ACTIVE
11824,Rekha,7515040229,25184.0,9852.0,ACTIVE
7678,Manoj,7088449894,14024.0,27738.0,ON_TRIP
5439,Ravi,8369774741,5547.0,5166.0,ACTIVE
5991,Manoj,7766289829,7257.0,24684.0,ACTIVE
19719,Rekha,7136646956,22552.0,21140.0,ACTIVE
18514,Priya,8782740276,19046.0,1142.0,ON_TRIP
29693,Ramesh,8626606951,10410.0,12241.0,ACTIVE
15799,Sanjay,9900166749,14886.0,8648.0,ACTIVE
22149,Kavita,8690649948,18236.0,4679.0,ACTIVE
9974,Deepak,9689896556,3276.0,26307.0,ON_TRIP
12560,Anjali,8919322654,4273.0,20339.0,INACTIVE
9741,Vijay,7158155244,26535.0,24422.0,INACTIVE
2212,Nita,7653126227,15037.0,26917.0,ACTIVE
26587,Deepak,9854435354,1285.0,25411.0,ACTIVE
22996,Rohit,7104769386,7193.0,16053.0,ACTIVE
28610,Rekha,9324785979,275.0,19868.0,ACTIVE
1294,Pooja,7356785126,18754.0,4649.0,ACTIVE
18009,Dinesh,9543103852,17975.0,24710.0,ON_TRIP
4897,Ravi,7749683333,28882.0,10967.0,ON_TRIP
22946,Manoj,,19807.0,1187.0,INACTIVE
7410,Amit,9773967426,,,INACTIVE
20552,Nita,9984817762,22233.0,26793.0,ON_TRIP
5167,Anjali,8447644284,23595.0,9132.0,INACTIVE
16316,Meera,8156249905,6826.0,9622.0,ON_TRIP
27169,Ravi,9046828386,24489.0,4422.0,ACTIVE
14153,Amit,8837695520,8862.0,29040.0,ACTIVE
21204,Vijay,7468212896,3884.0,26916.0,ACTIVE
12399,Shweta,8464661916,23763.0,22093.0,ON_TRIP
22511,Rekha,8343054308,28090.0,18892.0,ACTIVE
27581,Rohit,7868158050,21120.0,27844.0,ON_TRIP
1768,Kavita,invalid,9286.0,21760.0,ON_TRIP
11889,Rahul,8189656219,304.0,21973.0,ACTIVE
8774,Rohit,9778667866,30000.0,8001.0,ACTIVE
5280,Ashok,9632280195,,14952.0,
5961,Shweta,7258165210,18867.0,23978.0,INACTIVE
14518,Sunita,7478716431,11374.0,23783.0,ACTIVE
18484,Amit,9452811668,27302.0,128.0,ACTIVE
20580,Sanjay,8912332994,11484.0,27994.0,INACTIVE
18188,Ravi,8024578072,4046.0,10397.0,ACTIVE
17897,Rekha,8659397837,5108.0,27467.0,ACTIVE
18739,Ravi,8811437640,23826.0,18099.0,ON_TRIP
22321,Manoj,7273607149,9821.0,27845.0,ON_TRIP
5251,Vijay,8981328734,16279.0,8486.0,ON_TRIP
7617,Sanjay,8400894773,1788.0,7656.0,ON_TRIP
5525,Anjali,9594267167,9646.0,3171.0,ON_TRIP
18867,Manoj,8381003802,8703.0,27806.0,ACTIVE
11834,Arjun,9494996812,11759.0,7155.0,INACTIVE
15710,Kavita,8441321301,5321.0,16099.0,ON_TRIP
8586,Anjali,9880866160,24297.0,26507.0,
7018,Deepak,7006838699,19643.0,27999.0,INACTIVE
26548,Shweta,7601029122,7462.0,29193.0,ACTIVE
19925,Deepak,9999999999,12623.0,12483.0,ON_TRIP
6445,Anjali,invalid,20114.0,26564.0,ON_TRIP
13372,Arjun,8169176968,444.0,,ACTIVE
6267,Suresh,7081826824,12802.0,15229.0,ON_TRIP
1003,Suresh,9692868896,9096.0,20021.0,ACTIVE
19859,Vijay,7804361065,29233.0,,ON_TRIP
29496,Meera,9549687109,8751.0,12140.0,ACTIVE
15027,Rahul,7175114172,4634.0,7795.0,ON_TRIP
21641,Kavita,8605384716,17032.0,9792.0,ACTIVE
23884,Sanjay,7460105033,29403.0,11936.0,ON_TRIP
6724,Rekha,8573729174,27666.0,9022.0,
27818,Amit,9971435712,6123.0,29709.0,ON_TRIP
27905,,9348363587,20952.0,,ACTIVE
12344,Sunita,8316870698,8729.0,29173.0,ON_TRIP
25064,Neha,7366406185,24724.0,,ON_TRIP
29547,Rahul,9059310347,22469.0,-1.0,INACTIVE
19539,Neha,9461724563,19281.0,23520.0,ACTIVE
9579,Ramesh,7898738924,28706.0,17932.0,ON_TRIP
22636,Dinesh,7131594061,8225.0,26591.0,ACTIVE
20316,Vijay,7722672353,4753.0,18783.0,INACTIVE
27077,Deepak,9427722892,19735.0,,ON_TRIP
14317,Shweta,9211544471,10530.0,13855.0,ACTIVE
10855,Meera,9999999999,26819.0,29762.0,ON_TRIP
22564,Rekha,8383609424,9326.0,13969.0,ACTIVE
16644,,8680046044,17927.0,23914.0,ACTIVE
29514,Ravi,9266142857,10234.0,15148.0,ON_TRIP
17285,Anjali,8774468134,27247.0,19793.0,ACTIVE
16541,Pooja,8098282795,21290.0,19610.0,ON_TRIP
12532,Dinesh,9708453206,12928.0,20323.0,ACTIVE
11387,Neha,9479567399,18913.0,29469.0,ON_TRIP
5934,Rekha,8618375735,12835.0,-1.0,ON_TRIP
29843,Suresh,9070692903,833.0,7211.0,ON_TRIP
2954,Amit,8446778738,19192.0,9840.0,ACTIVE
5747,Priya,7107718835,1105.0,10170.0,ACTIVE
18153,Pooja,7459032622,6865.0,654.0,INACTIVE
6957,Kavita,8948845292,,20100.0,
2738,Nita,7300329320,2753.0,25833.0,ACTIVE
12438,Deepak,8343497147,17085.0,29906.0,ACTIVE
27852,Sanjay,9275553910,14236.0,1383.0,ACTIVE
24779,Ramesh,7425381882,27587.0,18778.0,INACTIVE
13671,Arjun,8006406152,13607.0,13248.0,ON_TRIP
26180,Shweta,invalid,11838.0,9405.0,INACTIVE
29987,Sanjay,7771833124,210.0,5241.0,ON_TRIP
22857,???,9494633696,8076.0,16591.0,INACTIVE
24393,Amit,8946427250,17251.0,24812.0,INACTIVE
20869,Rahul,8835270098,18888.0,3163.0,INACTIVE
2858,Rohit,8238051993,4666.0,15679.0,INACTIVE
4437,Kavita,9115076776,22696.0,15925.0,ON_TRIP
5107,Shweta,9904460309,19324.0,20357.0,ON_TRIP
26739,Shweta,7106287648,,8939.0,ACTIVE
7460,,9773128524,7049.0,8926.0,
10658,Rahul,7188178940,27771.0,,ACTIVE
28513,Shweta,7093401247,26550.0,18950.0,ACTIVE
20161,Dinesh,8395974104,14814.0,11634.0,ACTIVE
10035,Anjali,9427153689,2300.0,19725.0,ON_TRIP
8130,Ashok,7702050160,22686.0,21551.0,ON_TRIP
9352,Dinesh,7029145611,24033.0,27404.0,ACTIVE
14065,Anjali,9876273734,24042.0,18847.0,ON_TRIP
2305,???,,18201.0,5518.0,ON_TRIP
22774,Manoj,9254613177,22494.0,430.0,ACTIVE
29781,Arjun,8603825046,25770.0,15104.0,ON_TRIP
